unit_id,article_title,article_content,source,date,location,labels,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,label
1926479080,Syrian Coalition Condemns Attack on Syrian Interim Government Headquarters in Azaz Aleppo,Wednesday 03 May 2017 22:35 Syrian Coalition Condemns Attack on Syrian Interim Government Headquarters in Azaz Aleppo. The Syrian Coalition condemned the bombing that targeted the headquarters of the Syrian interim government in the town of Azaz in northern Aleppo province. At least five civilians were killed and many more wounded in the attack. This terrorist attack is clearly aimed at hindering efforts by the Syrian people to rebuild their country said the Coalition in a press release published on Wednesday. The bombing came ahead of preparations by the Syrian interim government to hold meetings with foreign personalities in the building which was targeted by a car bomb. The bombing serves the goal the regime and terrorist groups share which is to undermine efforts to set up an administration at all levels and to restore infrastructure and public institutions the Coalition added. The Syrian Coalition held the Assad regime responsible for exposing Syria to various kinds of hegemony foreign occupation terrorism and destruction. It also renewed its calls to build an international coalition to confront the murderous Assad regime and its supporter and work to end it but also to help reach a political solution and continue the fight against terrorism in all its forms including those represented by the Assad regime and its allied foreign militias. (Source: Syrian Coalitions Media Department) Twitter,etilaf,5/3/2017,aleppo,0,,,,,0
1965511131,ISIL Beheads 8 Syria Militants despite Surrendering,"03-11-2014 ISIL Beheads 8 Syria Militants despite Surrendering. ISIL terrorists beheaded eight Syrian militants who had surrendered in a town on the border with Iraq last week despite pledges of an amnesty ISIL terrorists beheaded eight Syrian militants who had surrendered in a town on the border with Iraq last week despite pledges of an amnesty a monitor said Monday. The Syrian Observatory for Human Rights said the men were executed and their bodies hung on makeshift crucifixes in Albu Kamal in the eastern province of Deir Ezzor. ""The men surrendered in Albu Kamal because the Islamic State had offered amnesty to people who fought them if they turned themselves in"" Observatory director Rami Abdel Rahman told AFP. Instead he said the eight opposition fighters were beheaded and then hung from crosses in a method often employed by the terrorist group. Meanwhile in the city of Deir Ezzor the provincial capital ISIL decapitated another three men also hanging their corpses from crosses the Observatory said. The group said it was unclear when the executions took place adding that two of the men were accused of collaboration with the Syrian government and the third of fighting against ISIL terrorist.",manar,11/3/2014,deir ezzor,0,,,,,0
1923102849,Three women killed while attending funeral in Syrias Madaya,"Date of publication 12 August 2016 Hizballah and Syrian regime forces reportedly targeted a funeral with mortars and artillery shells killing at least three women and injuring dozens more in the besieged town of Madaya. Tags Madaya Syria hunger siege women Hizbollah Three women from the besieged town of Madaya west of the Syrian capital Damascus were killed after being hit by artillery shells while attending a funeral on Thursday evening. ""Hizballah and Syrian regime forces targeted a funeral with mortars and artillery shells leading the deaths of at least three women"" media activist Abdul Wahab told The New Arab adding that dozens of others were left injured. ""The intensity of the bombing made many mourners flee while the dead and wounded were left in the area for more than an hour"" he added. More than 40000 civilians are trapped in Zabadani and Madaya under a blockade. ""People are suffering from a new kind of hunger... no kind of humanitarian aid has entered the area since May"" local sources told The New Arab. Diseases are spreading among residents threatening the lives of many. According to the United Nations there are currently 592700 people living under siege in Syria. The vast majority of this number some 452700 people are besieged by forces loyal to Syrian President Bashar al-Assad. In January the regimes siege of Madaya saw dozens die of starvation with mounting public pressure forcing the UN aid to act. Aid deliveries to the suburb have taken place but the amounts delivered have been short of what residents say is needed to sustain life. Since then others have died particularly infants from starvation and hunger-related issues. Desperate residents in some besieged areas have been forced to eat dogs or cook soups made from leaves and tree bark with no nutritional value to stave off hunger. Read Also",alaraby,8/12/2016,damascus,0,,,,,0
1965511200,Child killed 9 Civilians Injured in Terrorist Attacks in Damascus & Aleppo,23-04-2016 Child killed 9 Civilians Injured in Terrorist Attacks in Damascus & Aleppo. A mortar shell fired by terrorists on al-Wafideen Camp neighborhood in the countryside of Damascus on Saturday left a child dead and a woman injured according to a Police Command source. A mortar shell fired by terrorists on al-Wafideen Camp neighborhood in the countryside of Damascus on Saturday left a child dead and a woman injured according to a Police Command source. The attack also caused material damage in the site the source told SANA reporter. Several residential areas in Damascus city were also shelled by terrorist organizations. One of the shells landed on the roof of one of the houses in al-Salehiyeh neighborhood while three others fell in al-Adawi neighborhood. The terrorist groups also fired DShK shells that hit buildings in George Khouri Square and near al-Tijara Park. The attacks caused material damage only without any human casualties the source confirmed. Aleppo Eight civilians were injured Saturday when terrorists from al-Nusra Front (Qaeda branch in the Levant) and several armed groups operating under its command targeted neighborhoods in Aleppo city. The terrorists fired rocket shells on the neighborhoods of al-Neel Street and the Mogambo leaving eight people injured a source at Aleppo Police Command said in a statement to SANA reporter. The attacks caused material damage to the public and private properties the source added. Terrorist groups have recently intensified their attacks in several provinces continually breaching the cessation of hostilities agreement since it first came into effect on February 27.,manar,4/23/2016,damascus,0,,,,,0
1962495678,Terrorist Groups Infighting in Eastern Ghouta Killed More than 350 Militia,"Wed May 18 2016 Terrorist Groups Infighting in Eastern Ghouta Killed More than 350 Militia. Clashes among the Jeish al-Islam Faylaq al-Rahman and Jeish al-Fastat terrorist groups in Eastern Ghouta near Damascus in less than one month have killed over 350 militants. ""50 militants were killed during infighting among the terrorist groups in Eastern Ghouta near Damascus in past few days"" the SOHR announced in a statement. Other media sources also said that two Syrian civilians were killed in clashes among Jeish al-Islam Faylaq al-Rahman and Jeish al-Fastat terrorist groups in Eastern Ghouta. The SOHR announced on Sunday that clashes among the terrorist groups in Eastern Ghouta in the past 20 (since April 28 ) days had brought the total number of militant casualties to over 300. Most of the dead militants are members of Jeish al-Islam and al-Nusra Front and tens of them belong to Faylaq al-Rahman group. According to the SOHR tens of civilians including children and a female doctor were also among the casualties of the terrorist groups infighting. Military sources had announced earlier this month that infighting had intensified among the terrorist groups across the country mainly in Aleppo Damascus and Idlib provinces claiming the lives of hundreds of the militants in a matter of weeks. ""The farms of Douma in the Eastern part of Damascus province have also been the scenes of heavy fighting among the terrorist rivals which have claimed the lives of many militants"" they added. ""Abu Nasr the commander of Faylaq al-Sham in Hama was killed by the rival groups and his body and the body of one of his comrades were found in farms near the village of Juzef in Idlib province"" they went on to say. ""A vast wave of bomb attacks against the positions of Ahrar al-Sham in Idlib caused the terrorist group to intensify security measures across the province to the border with Turkey"" the sources said. ""Ahrar al-Sham also launched an operation across Idlib to capture opposing groups members including those from the ISIL (Islamic State ISIS IS and Daesh)"" they added. ""Suicide attacks killed at least 15 members of Ahrar al-Sham including four field commanders in the town of Banish during the last week while almost 30 more were wounded"" the sources went on to say. Majed al-Sadeq and Abu Jaber were among the killed commanders in Banish. Saud al-Asaf the commander of Ansar al-Haq affiliated to Ahrar al-Sham and three of his comrades were killed in a bomb explosion in the small town of Maasaran near Maraat al-Nuaman"" the sources said. ""The ISIL and its terrorist rivals also engaged in fierce clashes in the Northern part of Aleppo province near Marea which left scores of the terrorists dead from both sides"" They added. ""The ISIL positions in al-Sham desert near Qalamoun in the Northeastern part of Damascus province and near al Zabat mountain and Baar al-Qasab were pounded by the terrorists mortars"" the sources said. The military sources further added that the recent ceasefires in Aleppo and Lattakia can give the terrorist groups to decrease their differences and gather in a united front against the ISIL which will give the western countries and meddlers the opportunity to lead this front and increase their role in the region specially in the crisis-hit Syria. 12",alalam,5/18/2016,damascus,0,,,,,0
1926479112,Syrian Coalition Demands UN Action under Chapter VII Following Regime Chlorine Attacks on Saraqib Idlib,Tuesday 02 August 2016 19:11 Syrian Coalition Demands UN Action under Chapter VII Following Regime Chlorine Attacks on Saraqib Idlib. Activists said regime forces bombed the town of Saraqib in rural Idlib with chlorine-filled barrel bombs on Monday causing over 30 cases of asphyxiation among civilians. The attacks were carried out in a blatant violation of UN Security Council resolutions 2118 and 2235 banning the use of chemical weapons and toxic substances. In a press release issued earlier on Tuesday the Syrian Coalition called upon the UN Security Council to shoulder its responsibilities towards stopping such attacks. It stressed that urgent measures must be taken under Chapter VII of the Charter of the United Nations to protect the Syrian people. Any further delay in taking firm stance towards such attacks will open the door to more crimes and violations by the Assad regime the Coalition said. Separately over 12 civilians were killed and dozens injured including women and children when Russian jets raided the village of Abu Alduhour in rural Idlib on Monday. Five civilians were also killed in similar attacks on the village of Tal Toughan in rural Idlib. Activists said that the bombings were carried out by Russian forces in revenge for the death of five crewmen killed when their helicopter crashed near the town of Saraqib on Monday. The Syrian Coalition emphasized the need for the international community to assume its responsibilities regarding the protection of civilians in accordance with International Law (IL) and International Humanitarian Law (IHL) to stop war crimes and eliminate the constant threat of the use of chemical weapons by the Assad regime. (Source: Syrian Coalition) Twitter,etilaf,8/2/2016,idlib,0,,,,,0
1965495368,Kurdish SDF Kills 23 Daesh Militants as Part of Operation to Liberate al-Tabqa,Kurdish SDF Kills 23 Daesh Militants as Part of Operation to Liberate al-Tabqa REUTERS Rodi Said Middle East 1730 28.04.2017Get short URL Topic Battle Against Daesh in Syria (180) 0 54 The Kurdish-led Syrian Democratic Forces (SDF) killed 23 Daesh members and liberated three neighborhoods of the Syrian northern city of al-Tabqa on Friday. AP Photo Daesh Leaders Fleeing Wrath of the Euphrates in Raqqa Head for Deir ez-Zor MOSCOW (Sputnik) According to the Firat news agency the liberated neighborhoods are Nebabile Zahra and al-Wahab. The Kurdish fighters also reportedly discovered a tunnel operated by Daesh militants. The SDF was formed in 2015 as the defense force of northern Syrias de facto autonomous Rojava federation and is supported by the US-led coalition. The SDF launched the Wrath of Euphrates operation to seize control over Syrias Raqqa the de facto Daesh capital in November 2016 and are now in the start of the fourth stage of the campaign undertaking the liberation of the rural areas of Raqqa province from terrorists. Al-Tabqa is located less than 30 miles from Raqqa.,sputnik,4/28/2017,raqqa,0,,,,,0
1923848268,17 civilians dead in air strikes on market in east Syria Monitor,17 civilians dead in air strikes on market in east Syria Monitor AFP Monday 6 Jun 2016 seventeen civilians including eight children were killed in air strikes on a market in eastern Syria on Monday the first day of the holy Muslim month of Ramadan a monitor said. The Syrian Observatory for Human Rights said the strikes on Al-Shaara a town held by the Islamic State (IS) group in Deir Ezzor province were suspected to have been carried out by either Russian or Syrian government planes. The death toll is likely to rise due to the serious condition of some of the wounded Observatory chief Rami Abdel Rahman said. Residents from nearby villages typically flock to the Al-Shaara market to do their shopping Abdel Rahman said. Heavy air strikes hit IS group -held areas in and outside the divided city of Deir Ezzor from early Monday he said. IS controls more than 60 percent of Deir Ezzor city the capital of the oil-rich province of the same name most of which has been in its hands since 2013. The Observatory relies on a network of sources inside Syria to gather its information on the five-year-old conflict which has killed more than 280000 people and displaced millions. It says it determines whether strikes were carried out by Syrian Russian or US-led coalition aircraft based on the location of the raids flight patterns and the types of planes and munitions involved. Regime air strikes killed at least 15 civilians in the IS-held area of Boleel outside Deir Ezzor city on Friday according to the monitor.,ahram,6/6/2016,deir ezzor,0,,,,,0
1926479025,Death toll in Syrian bombing raid on Aleppo rises to 76: monitor.,December 16 2013 Death toll in Syrian bombing raid on Aleppo rises to 76: monitor. Seventy-six people including 28 children were killed on Sunday when Syrian army helicopters dropped barrel bombs on the northern city of Aleppo the Syrian Observatory for Human Rights said on Monday. Barrel bombs are explosive-filled cylinders or oil barrels often rolled out of the back of helicopters with little attempt at striking a particular target but capable of causing widespread casualties and significant damage. The Britain-based Observatory said that rebel groups in Aleppo issued a statement asking civilians in government-held parts of the city to move away from state security buildings which they said would be targeted in retaliation for the bombings. Slideshow (3 Images) President Bashar al-Assads forces battling rebels in a 2-1/2 year conflict that has killed more than 100000 people frequently deploy air power and artillery against rebel-held districts across the country. They have been unable to recapture eastern and central parts of Aleppo which rebels stormed in the summer of 2012 but they have driven rebel fighters back from towns to the southeast of the city in recent weeks. The conflict has grown sectarian with majority Sunni rebels battling Assads own Alawite sect and Shiite militia. The Observatory - which has a network of opposition pro-government and medical sources - also said on Monday that rebels in northern Aleppo province were threatening to strike two Shiite villages they have surrounded with missiles if barrel bombs were used again by the army. Reporting by Oliver Holmes; Editing by John Stonestreet Our Standards:The Thomson Reuters Trust Principles.,reuters,12/16/2014,aleppo,0,,,,,0
1926479109,Russia: Terrorists breached cessation of hostilities 3 times in 24 hours all breaches in Aleppo,30 April 2016 Russia: Terrorists breached cessation of hostilities 3 times in 24 hours all breaches in Aleppo. The Russian coordination center in Hmeimim stated on Saturday that armed terrorist groups breached the cessation of hostilities agreement 3 times in the past 24 hours with all breaches taking place in Aleppo city. In a statement the center said that militants from the groups known as Liwa al-Fateh and Liwa Ahrar Helfaya shelled the areas of al-Midan and al-Muhafaza in Aleppo city with mortar shells while from the group known as Liwa Fursan al-Haq shelled Bab al-Faraj neighborhood with mortar shells killing 15 civilians and injuring 50 others. According to the centers statistics this raises the total number of breaches since the agreement came into effect to 465. The center went on to state that 3 new towns have joined the cessation of hostilities agreement during the past 24 hours raising the number of towns that joined the agreement to 83 while the number of armed groups that announced their joining of the agreement remains unchanged at 52 reiterating that the Russian Aerospace Forces have not targeted any of the groups that joined the agreement and that announced the areas where they are active to the Russian or the American centers. The center also said that there are discussions with the eladers of some armed groups in Homs regarding the cessation of hostilities adding that theres a commitment to the truce in the north of Lattakia and Damascus suburbs with Russian and US military figures observing this truce from the centers in Hmeimim and Amman. Hazem Sabbagh,sana,4/30/2016,aleppo,0,,,,,0
1918150033,Toxic Gas Dropped on Syrian Town After Russian Helicopter is Shot Down,Posted on August 3 2016 by Jordan Dakamseh Toxic Gas Dropped on Syrian Town After Russian Helicopter is Shot Down The President of the UN Security Council for August the permanent representative of Malaysia to the UN Ramlan Ibrahim said that the Council will discuss who is responsible for the use of chemical weapons in Syria during this month and will announce the results at the end of it. Meanwhile a spokesman for Syria Civil Defence said that 33 people mostly women and the children were affected by the gas which they suspect was chlorine in Saraqeb Idlib province. Medium-sized barrels containing toxic gases fell close to where a Russian military helicopter had been shot down hours earlier. The Syria Civil Defence which describes itself as a neutral group of volunteers that carry out searches and rescue work in areas controlled by the armed opposition posted a video on YouTube that showed a number of men trying to breathe and members dressed in the Syria Civil Defence uniforms giving them oxygen masks. Syria Civil Defence workers who went to the site said that they suspected that the gas used was chlorine gas but that it is difficult to confirm this. The organisations spokesman said that Medium-sized barrels fell containing toxic gases. The Syrian Civil Defence was not able to determine the type of the gas. Monitors at the Syrian Observatory for Human Rights which tracks violence on all sides in the civil war said barrel bombs fell on Saraqeb late on Monday wounding a large number of citizens. Reuters quoted the US State Department as saying that it was looking into the reported use of chemical weapons in Saraqeb. Its spokesman John Kirby said that he is not in a position to confirm the veracity of (the reports) and continued by saying Certainly if its true it would be extremely serious. Russias Ministry of Defence said that a Russian helicopter was shot down near Saraqeb on Monday killing all five people on board in the biggest officially acknowledged loss of life experienced by Russian forces since they started operations in Syria. Government and opposition forces have both denied using chemical weapons during the civil war that has been going on for the last five years. Western powers say that the government has been responsible for chlorine and other chemical attacks. Assads regime and Russia have accused rebels of using toxic gas. Jordan Dakamseh,asharqalawsat,8/3/2016,idlib,0,,,,,0
1924058068,Russian strike kills 38 fleeing civilians in east Syria ï_ monitor | Jordan Times,Last updated at Oct 042017 BEIRUT A Russian air strike killed 38 civilians on Wednesday as they tried to cross the Euphrates River to escape fighting in eastern Syrias Deir Ezzor province a monitor said. The Syrian Observatory for Human Rights based in Britain said nine children were among those killed as they tried to cross the river aboard rafts escaping from areas where Russian-backed regime forces are battling the Daesh terror group. The monitor which earlier gave a toll of 20 in the strikes said the dead included an Iraqi family. Deir Ezzor borders Iraq and civilians have fled into the province to escape the battles against Daesh in their own country. Two campaigns are being fought against Daesh in east Deir Ezzor with one on the western side of the Euphrates river that slices diagonally across the province led by Syrian troops and backed by ally Russia. The second is being fought by the US-backed Syrian Democratic Forces an alliance of Kurdish and Arab fighters on the eastern bank of the river. The observatory relies on a network of sources inside Syria and says it determines whose planes carry out raids according to type location flight patterns and munitions used. The group has reported hundreds of civilians killed in operations against Daesh in Deir Ezzor and neighbouring Raqqa province where the SDF is fighting with US support to capture the former extremist bastion Raqqa city. On Tuesday the observatory said a US-led coalition strike in Raqqa killed at least 18 civilians. The coalition says it takes all measures possible to avoid civilian casualties and that it investigates each credible allegation. Last month it acknowledged the deaths of over 700 civilians in its strikes in Syria and Iraq since 2014. Russia has not acknowledged any civilian deaths from its strikes since its intervened in Syrias war in 2015 and dismisses the observatorys reporting as biased. The deaths in Deir Ezzor on Wednesday prompted outrage from the opposition Syrian National Coalition which described the incident as a heinous crime. More than 330000 people have been killed in Syria since the conflict began in March 2011 with anti-government protests.,jordantimes,10/22/2017,deir ezzor,0,,,,,0
